frame,car,driver,lap,pos_x,pos_y,speed,throttle,brake,steer,angular_vel,rotation,track_offset,lateral_dist,overtake_state,draft
903,0,VOR,1,2097.5,-1795.6,81.8,0.982,0.000,0.428,0.3631,3.2443,55.0,11.71,follow,0
903,1,APX,1,2094.5,-1836.4,81.8,0.982,0.000,-0.073,-0.0604,2.9895,55.0,9.06,follow,0
903,2,SEN,1,2205.9,-1798.8,71.0,0.941,0.000,0.397,0.2910,3.2068,0.0,11.76,follow,0
903,3,STR,1,2185.2,-1842.3,81.8,0.982,0.000,-0.418,-0.3540,3.0035,10.0,10.83,follow,0
903,4,BLZ,1,2286.1,-1798.8,71.0,0.941,0.000,0.616,0.4650,3.2178,3745.0,11.86,follow,0
903,5,CIR,1,2285.8,-1845.0,71.0,0.941,0.000,-0.576,-0.4324,3.0638,3745.0,11.73,follow,0
903,6,NIT,1,2366.0,-1799.2,71.0,0.941,0.000,0.590,0.4436,3.2143,3705.0,11.76,follow,0
903,7,THR,1,2345.0,-1842.7,81.8,0.982,0.000,-0.193,-0.1628,3.0101,3715.0,10.45,follow,0
903,8,GSK,1,2446.0,-1799.6,71.0,0.941,0.000,0.594,0.4472,3.2162,3665.0,11.75,follow,0
903,9,DFT,1,2445.9,-1845.9,71.0,0.941,0.000,-0.602,-0.4538,3.0606,3665.0,11.83,follow,0
906,0,VOR,1,2094.6,-1795.9,82.9,0.983,0.000,0.277,0.2352,3.2485,55.0,11.32,follow,0
906,1,APX,1,2091.7,-1835.9,82.9,0.983,0.000,-0.093,-0.0786,2.9882,55.0,8.76,follow,0
906,2,SEN,1,2203.4,-1799.0,72.1,0.943,0.000,0.404,0.3011,3.2120,0.0,11.54,follow,0
906,3,STR,1,2182.3,-1841.9,82.9,0.983,0.000,-0.256,-0.2170,2.9996,10.0,10.51,follow,0
906,4,BLZ,1,2283.6,-1799.0,72.0,0.943,0.000,0.426,0.3183,3.2235,3745.0,11.58,follow,0
906,5,CIR,1,2283.3,-1844.8,72.1,0.943,0.000,-0.433,-0.3233,3.0581,3745.0,11.46,follow,0
906,6,NIT,1,2363.5,-1799.4,72.0,0.943,0.000,0.424,0.3165,3.2199,3705.0,11.48,follow,0
906,7,THR,1,2342.2,-1842.3,82.9,0.983,0.000,-0.191,-0.1609,3.0074,3715.0,10.10,follow,0
906,8,GSK,1,2443.5,-1799.8,72.0,0.943,0.000,0.472,0.3546,3.2224,3665.0,11.47,follow,0
906,9,DFT,1,2443.4,-1845.7,72.0,0.943,0.000,-0.388,-0.2889,3.0554,3665.0,11.55,follow,0
909,0,VOR,1,2091.7,-1796.3,84.1,0.983,0.000,0.293,0.2524,3.2529,55.0,11.09,follow,0
909,1,APX,1,2088.8,-1835.5,84.1,0.983,0.000,-0.125,-0.1067,2.9865,55.0,8.69,follow,0
909,2,SEN,1,2200.9,-1799.2,73.1,0.944,0.000,0.419,0.3173,3.2175,0.0,11.44,follow,0
909,3,STR,1,2179.4,-1841.4,84.1,0.983,0.000,-0.279,-0.2401,2.9955,10.0,10.39,follow,0
909,4,BLZ,1,2281.0,-1799.2,73.1,0.944,0.000,0.438,0.3324,3.2293,3745.0,11.42,follow,0
909,5,CIR,1,2280.7,-1844.6,73.1,0.944,0.000,-0.443,-0.3362,3.0523,3745.0,11.31,follow,0
909,6,NIT,1,2361.0,-1799.6,73.1,0.944,0.000,0.435,0.3299,3.2256,3705.0,11.33,follow,0
909,7,THR,1,2339.2,-1841.9,84.1,0.983,0.000,-0.214,-0.1830,3.0043,3715.0,9.95,follow,0
909,8,GSK,1,2440.9,-1800.0,73.1,0.944,0.000,0.481,0.3670,3.2288,3665.0,11.31,follow,0
909,9,DFT,1,2440.8,-1845.4,73.1,0.944,0.000,-0.402,-0.3042,3.0501,3665.0,11.40,follow,0
912,0,VOR,1,2088.7,-1796.6,85.2,0.984,0.000,0.319,0.2786,3.2576,55.0,11.05,follow,0
912,1,APX,1,2085.8,-1835.0,85.2,0.984,0.000,-0.172,-0.1495,2.9842,60.0,8.59,follow,0
912,2,SEN,1,2198.3,-1799.4,74.2,0.945,0.000,0.442,0.3404,3.2233,5.0,11.42,follow,0
912,3,STR,1,2176.4,-1841.0,85.2,0.984,0.000,-0.312,-0.2731,2.9909,10.0,10.47,follow,0
912,4,BLZ,1,2278.4,-1799.4,74.2,0.945,0.000,0.456,0.3520,3.2354,3745.0,11.40,follow,0
912,5,CIR,1,2278.1,-1844.4,74.2,0.945,0.000,-0.461,-0.3563,3.0461,3745.0,11.30,follow,0
912,6,NIT,1,2358.4,-1799.8,74.2,0.945,0.000,0.453,0.3498,3.2317,3705.0,11.31,follow,0
912,7,THR,1,2336.3,-1841.5,85.2,0.984,0.000,-0.249,-0.2166,3.0006,3715.0,10.01,follow,0
912,8,GSK,1,2438.3,-1800.2,74.2,0.945,0.000,0.497,0.3858,3.2355,3665.0,11.30,follow,0
912,9,DFT,1,2438.2,-1845.2,74.2,0.945,0.000,-0.422,-0.3247,3.0445,3665.0,11.38,follow,0
915,0,VOR,1,2085.7,-1797.0,86.3,0.984,0.000,0.194,0.1857,3.2622,60.0,10.80,follow,0
915,1,APX,1,2082.8,-1834.5,86.3,0.984,0.000,-0.018,-0.0157,2.9839,60.0,8.16,follow,0
915,2,SEN,1,2195.6,-1799.6,75.3,0.947,0.000,0.288,0.2220,3.2273,5.0,11.02,follow,0
915,3,STR,1,2173.4,-1840.5,86.3,0.984,0.000,-0.159,-0.1397,2.9874,15.0,10.07,follow,0
915,4,BLZ,1,2275.8,-1799.7,75.3,0.947,0.000,0.482,0.3792,3.2419,3750.0,11.39,follow,0
915,5,CIR,1,2275.5,-1844.1,75.3,0.947,0.000,-0.489,-0.3848,3.0395,3750.0,11.25,follow,0
915,6,NIT,1,2355.7,-1800.0,75.3,0.947,0.000,0.481,0.3777,3.2382,3710.0,11.28,follow,0
915,7,THR,1,2333.3,-1841.1,86.3,0.984,0.000,-0.777,-0.4649,2.9945,3720.0,9.55,follow,0
915,8,GSK,1,2435.7,-1800.5,75.3,0.947,0.000,0.522,0.4125,3.2426,3670.0,11.26,follow,0
915,9,DFT,1,2435.5,-1844.9,75.3,0.947,0.000,-0.452,-0.3537,3.0384,3670.0,11.37,follow,0
918,0,VOR,1,2082.6,-1797.3,87.4,0.985,0.000,0.198,0.1760,3.2651,60.0,10.46,follow,0
918,1,APX,1,2079.8,-1834.1,87.5,0.985,0.000,-0.040,-0.0352,2.9834,60.0,7.99,follow,0
918,2,SEN,1,2193.0,-1799.8,76.4,0.948,0.000,0.299,0.2343,3.2313,5.0,10.77,follow,0
918,3,STR,1,2170.4,-1840.1,87.4,0.985,0.000,-0.189,-0.1680,2.9846,15.0,9.85,follow,0
918,4,BLZ,1,2273.1,-1799.9,76.4,0.948,0.000,0.307,0.2402,3.2462,3750.0,11.08,follow,0
918,5,CIR,1,2272.8,-1843.8,76.4,0.948,0.000,-0.337,-0.2647,3.0348,3750.0,10.95,follow,0
918,6,NIT,1,2353.1,-1800.3,76.4,0.948,0.000,0.318,0.2491,3.2426,3710.0,10.97,follow,0
918,7,THR,1,2330.3,-1840.6,87.4,0.985,0.000,-0.773,-0.7408,2.9827,3720.0,9.29,follow,0
918,8,GSK,1,2433.0,-1800.8,76.4,0.948,0.000,0.307,0.2404,3.2471,3670.0,10.95,follow,0
918,9,DFT,1,2432.9,-1844.6,76.4,0.948,0.000,-0.336,-0.2637,3.0338,3670.0,11.06,follow,0
921,0,VOR,1,2079.5,-1797.7,88.6,0.985,0.000,0.224,0.2021,3.2686,60.0,10.34,follow,0
921,1,APX,1,2076.7,-1833.6,88.6,0.985,0.000,-0.091,-0.0816,2.9828,65.0,8.09,follow,0
921,2,SEN,1,2190.2,-1800.1,77.5,0.949,0.000,0.320,0.2543,3.2357,5.0,10.68,follow,0
921,3,STR,1,2167.3,-1839.6,88.6,0.985,0.000,-0.223,-0.2011,2.9812,15.0,9.86,follow,0
921,4,BLZ,1,2270.4,-1800.2,77.5,0.949,0.000,0.324,0.2575,3.2507,3750.0,10.90,follow,0
921,5,CIR,1,2270.1,-1843.5,77.5,0.949,0.000,-0.352,-0.2807,3.0299,3750.0,10.79,follow,0
921,6,NIT,1,2350.3,-1800.6,77.5,0.949,0.000,0.334,0.2658,3.2472,3710.0,10.80,follow,0
921,7,THR,1,2327.1,-1840.1,88.6,0.985,0.000,-0.726,-0.6984,2.9704,3720.0,9.25,follow,0
921,8,GSK,1,2430.3,-1801.1,77.5,0.949,0.000,0.325,0.2586,3.2516,3670.0,10.78,follow,0
921,9,DFT,1,2430.2,-1844.3,77.5,0.949,0.000,-0.351,-0.2798,3.0289,3670.0,10.89,follow,0
924,0,VOR,1,2076.4,-1798.1,89.7,0.986,0.000,0.263,0.2409,3.2725,65.0,10.21,follow,0
924,1,APX,1,2073.6,-1833.1,89.7,0.986,0.000,0.075,0.0687,2.9838,65.0,7.54,follow,0
924,2,SEN,1,2187.5,-1800.3,78.6,0.951,0.000,0.350,0.2834,3.2405,10.0,10.62,follow,0
924,3,STR,1,2164.2,-1839.1,89.7,0.986,0.000,-0.077,-0.0698,2.9788,20.0,9.54,follow,0
924,4,BLZ,1,2267.6,-1800.5,78.6,0.951,0.000,0.349,0.2822,3.2555,3750.0,10.90,follow,0
924,5,CIR,1,2267.4,-1843.2,78.6,0.951,0.000,-0.377,-0.3055,3.0247,3750.0,10.80,follow,0
924,6,NIT,1,2347.6,-1800.9,78.6,0.951,0.000,0.359,0.2907,3.2522,3710.0,10.81,follow,0
924,7,THR,1,2324.1,-1839.6,89.7,0.986,0.000,0.129,-0.4884,2.9598,3725.0,8.88,follow,0
924,8,GSK,1,2427.6,-1801.4,78.6,0.951,0.000,0.351,0.2835,3.2564,3670.0,10.78,follow,0
924,9,DFT,1,2427.4,-1844.0,78.6,0.951,0.000,-0.375,-0.3043,3.0237,3670.0,10.89,follow,0
927,0,VOR,1,2073.3,-1798.5,90.8,0.986,0.000,0.115,0.1061,3.2744,65.0,9.78,follow,0
927,1,APX,1,2070.4,-1832.6,90.8,0.986,0.000,0.062,0.0567,2.9849,65.0,7.30,follow,0
927,2,SEN,1,2184.7,-1800.6,79.7,0.952,0.000,0.198,0.1605,3.2434,10.0,10.21,follow,0
927,3,STR,1,2161.0,-1838.6,90.8,0.986,0.000,-0.112,-0.1032,2.9771,20.0,9.24,follow,0
927,4,BLZ,1,2264.9,-1800.8,79.6,0.952,0.000,0.215,0.1863,3.2601,3755.0,10.73,follow,0
927,5,CIR,1,2264.6,-1842.9,79.6,0.952,0.000,-0.259,-0.2111,3.0197,3755.0,10.58,follow,0
927,6,NIT,1,2344.8,-1801.2,79.6,0.952,0.000,0.234,0.1951,3.2569,3715.0,10.61,follow,0
927,7,THR,1,2320.9,-1839.0,90.8,0.986,0.000,0.115,-0.1353,2.9553,3725.0,8.49,follow,0
927,8,GSK,1,2424.8,-1801.7,79.6,0.952,0.000,0.225,0.1881,3.2610,3675.0,10.57,follow,0
927,9,DFT,1,2424.7,-1843.7,79.6,0.952,0.000,-0.249,-0.2085,3.0187,3675.0,10.71,follow,0
930,0,VOR,1,2070.1,-1799.0,91.9,0.986,0.000,0.142,0.1330,3.2766,65.0,9.60,follow,0
930,1,APX,1,2067.2,-1832.1,92.0,0.986,0.000,0.042,0.0395,2.9857,65.0,7.41,follow,0
930,2,SEN,1,2181.9,-1800.9,80.7,0.953,0.000,0.215,0.1771,3.2464,10.0,9.98,follow,0
930,3,STR,1,2157.9,-1838.0,92.0,0.986,0.000,-0.147,-0.1371,2.9749,20.0,9.20,follow,0
930,4,BLZ,1,2262.1,-1801.2,80.7,0.953,0.000,0.211,0.1736,3.2630,3755.0,10.42,follow,0
930,5,CIR,1,2261.8,-1842.6,80.7,0.953,0.000,-0.255,-0.2108,3.0160,3755.0,10.28,follow,0
930,6,NIT,1,2342.0,-1801.5,80.7,0.953,0.000,0.231,0.1901,3.2602,3715.0,10.30,follow,0
930,7,THR,1,2317.8,-1838.4,92.0,0.986,0.000,-0.169,-0.1577,2.9535,3725.0,8.38,follow,0
930,8,GSK,1,2422.0,-1802.0,80.7,0.953,0.000,0.220,0.1814,3.2641,3675.0,10.26,follow,0
930,9,DFT,1,2421.9,-1843.4,80.7,0.953,0.000,-0.245,-0.2020,3.0153,3675.0,10.41,follow,0
933,0,VOR,1,2066.8,-1799.4,93.1,0.987,0.000,0.184,0.1748,3.2794,70.0,9.54,follow,0
933,1,APX,1,2064.0,-1831.6,93.1,0.987,0.000,0.081,0.0770,2.9868,70.0,6.91,follow,0
933,2,SEN,1,2179.0,-1801.2,81.8,0.955,0.000,0.244,0.2041,3.2498,10.0,9.94,follow,0
933,3,STR,1,2154.6,-1837.5,93.1,0.987,0.000,-0.032,-0.0549,2.9726,25.0,8.93,follow,0
933,4,BLZ,1,2259.2,-1801.5,81.8,0.955,0.000,0.235,0.1965,3.2663,3755.0,10.29,follow,0
933,5,CIR,1,2258.9,-1842.2,81.8,0.955,0.000,-0.278,-0.2327,3.0121,3755.0,10.16,follow,0
933,6,NIT,1,2339.2,-1801.9,81.8,0.955,0.000,0.255,0.2129,3.2638,3715.0,10.18,follow,0
933,7,THR,1,2314.5,-1837.8,93.1,0.987,0.000,0.040,-0.0729,2.9509,3730.0,8.04,follow,0
933,8,GSK,1,2419.1,-1802.4,81.8,0.955,0.000,0.244,0.2038,3.2676,3675.0,10.14,follow,0
933,9,DFT,1,2419.0,-1843.0,81.8,0.955,0.000,-0.268,-0.2242,3.0114,3675.0,10.29,follow,0
936,0,VOR,1,2063.5,-1799.9,94.2,0.987,0.000,0.047,0.0445,3.2802,70.0,9.04,follow,0
936,1,APX,1,2060.7,-1831.1,94.2,0.987,0.000,0.067,0.0645,2.9881,70.0,6.62,follow,0
936,2,SEN,1,2176.1,-1801.5,82.9,0.956,0.000,0.126,0.1236,3.2532,15.0,9.69,follow,0
936,3,STR,1,2151.4,-1836.9,94.2,0.987,0.000,-0.046,-0.0437,2.9721,25.0,8.56,follow,0
936,4,BLZ,1,2256.3,-1801.9,82.9,0.956,0.000,0.271,0.2303,3.2702,3760.0,10.36,follow,0
936,5,CIR,1,2256.0,-1841.8,82.9,0.956,0.000,-0.313,-0.2665,3.0076,3760.0,10.18,follow,0
936,6,NIT,1,2336.3,-1802.2,82.9,0.956,0.000,0.290,0.2467,3.2679,3720.0,10.22,follow,0
936,7,THR,1,2311.3,-1837.1,94.2,0.987,0.000,0.032,0.0310,2.9518,3730.0,7.56,follow,0
936,8,GSK,1,2416.2,-1802.8,82.9,0.956,0.000,0.280,0.2378,3.2715,3680.0,10.17,follow,0
936,9,DFT,1,2416.1,-1842.6,82.9,0.956,0.000,-0.303,-0.2576,3.0071,3680.0,10.34,follow,0
939,0,VOR,1,2060.2,-1800.3,95.4,0.988,0.000,0.074,0.0717,3.2813,70.0,8.83,follow,0
939,1,APX,1,2057.4,-1830.5,95.4,0.988,0.000,0.048,0.0467,2.9890,70.0,6.75,follow,0
939,2,SEN,1,2173.2,-1801.8,84.0,0.957,0.000,0.126,0.1071,3.2550,15.0,9.32,follow,0
939,3,STR,1,2148.0,-1836.4,95.4,0.988,0.000,-0.081,-0.0788,2.9709,25.0,8.51,follow,0
939,4,BLZ,1,2253.3,-1802.3,84.0,0.957,0.000,0.118,0.1010,3.2720,3760.0,9.92,follow,0
939,5,CIR,1,2253.1,-1841.4,84.0,0.957,0.000,-0.172,-0.1472,3.0050,3760.0,9.75,follow,0
939,6,NIT,1,2333.3,-1802.6,84.0,0.957,0.000,-0.775,-0.1093,3.2681,3720.0,9.78,follow,0
939,7,THR,1,2308.0,-1836.5,95.4,0.988,0.000,0.021,0.0204,2.9523,3730.0,7.44,follow,0
939,8,GSK,1,2413.3,-1803.1,84.0,0.957,0.000,0.130,0.1110,3.2735,3680.0,9.73,follow,0
939,9,DFT,1,2413.2,-1842.2,84.0,0.957,0.000,-0.153,-0.1309,3.0048,3680.0,9.90,follow,0
942,0,VOR,1,2056.8,-1800.5,88.1,0.988,0.000,0.104,0.1279,3.2830,75.0,8.94,follow,0
942,1,APX,1,2053.9,-1830.3,93.9,0.988,0.000,0.113,0.0793,2.9905,75.0,6.38,follow,0
942,2,SEN,1,2170.1,-1802.2,85.2,0.959,0.000,0.153,0.1322,3.2572,15.0,9.18,follow,0
942,3,STR,1,2144.6,-1835.8,96.5,0.988,0.000,0.029,0.0094,2.9697,30.0,8.21,follow,0
942,4,BLZ,1,2250.3,-1802.7,85.2,0.959,0.000,0.141,0.1224,3.2741,3760.0,9.68,follow,0
942,5,CIR,1,2250.0,-1841.0,85.2,0.959,0.000,-0.192,-0.1668,3.0021,3760.0,9.51,follow,0
942,6,NIT,1,2330.2,-1803.0,85.2,0.959,0.000,-0.629,-0.4732,3.2617,3720.0,9.55,follow,0
942,7,THR,1,2304.5,-1835.8,96.5,0.988,0.000,0.217,0.1318,2.9532,3735.0,7.10,follow,0
942,8,GSK,1,2410.2,-1803.5,85.2,0.959,0.000,0.152,0.1314,3.2758,3680.0,9.49,follow,0
942,9,DFT,1,2410.1,-1841.8,85.2,0.959,0.000,-0.175,-0.1513,3.0022,3680.0,9.66,follow,0
945,0,VOR,1,2054.1,-1800.5,76.8,0.989,0.000,-0.015,0.0153,3.2828,75.0,8.68,follow,0
945,1,APX,1,2050.8,-1830.3,90.2,0.989,0.000,0.088,0.0544,2.9920,75.0,6.32,follow,0
945,2,SEN,1,2167.2,-1802.5,86.2,0.960,0.000,0.193,0.1690,3.2599,20.0,9.17,follow,0
945,3,STR,1,2141.4,-1835.2,97.6,0.989,0.000,0.076,0.0751,2.9705,30.0,7.84,follow,0
945,4,BLZ,1,2247.4,-1803.1,86.2,0.960,0.000,0.175,0.1535,3.2765,3760.0,9.67,follow,0
945,5,CIR,1,2247.2,-1840.6,86.2,0.960,0.000,-0.224,-0.1971,2.9989,3760.0,9.52,follow,0
945,6,NIT,1,2327.4,-1803.3,86.2,0.960,0.000,-0.385,-0.3425,3.2553,3720.0,9.57,follow,0
945,7,THR,1,2301.3,-1835.2,97.6,0.989,0.000,0.182,0.1811,2.9566,3735.0,6.61,follow,0
945,8,GSK,1,2407.4,-1803.9,86.2,0.960,0.000,0.185,0.1624,3.2783,3680.0,9.49,follow,0
945,9,DFT,1,2407.3,-1841.4,86.2,0.960,0.000,-0.207,-0.1818,2.9993,3680.0,9.66,follow,0
948,0,VOR,1,2051.6,-1800.5,66.9,0.989,0.000,0.025,0.0418,3.2830,75.0,8.64,follow,0
948,1,APX,1,2047.7,-1830.2,87.9,0.989,0.000,0.065,0.0348,2.9932,75.0,6.62,follow,0
948,2,SEN,1,2164.2,-1802.9,87.3,0.961,0.000,0.051,0.0453,3.2607,20.0,8.68,follow,0
948,3,STR,1,2137.9,-1834.6,98.7,0.989,0.000,0.052,0.0522,2.9715,30.0,7.81,follow,0
948,4,BLZ,1,2244.4,-1803.5,87.3,0.961,0.000,0.050,0.0655,3.2789,3765.0,9.39,follow,0
948,5,CIR,1,2244.1,-1840.1,87.3,0.961,0.000,-0.102,-0.0904,2.9966,3765.0,9.18,follow,0
948,6,NIT,1,2324.3,-1803.7,87.3,0.961,0.000,0.049,-0.0852,3.2518,3725.0,9.29,follow,0
948,7,THR,1,2297.9,-1834.6,98.7,0.989,0.000,0.162,0.1629,2.9596,3735.0,6.52,follow,0
948,8,GSK,1,2404.3,-1804.4,87.3,0.961,0.000,0.054,0.0480,3.2800,3685.0,9.17,follow,0
948,9,DFT,1,2404.2,-1840.9,87.3,0.961,0.000,-0.089,-0.0935,2.9963,3685.0,9.36,follow,0
951,0,VOR,1,2049.4,-1800.5,57.9,0.989,0.000,0.073,0.0651,3.2836,75.0,8.73,follow,0
951,1,APX,1,2044.6,-1830.1,86.9,0.989,0.000,0.101,0.0695,2.9945,80.0,6.39,follow,0
951,2,SEN,1,2161.1,-1803.3,88.4,0.962,0.000,0.074,0.0664,3.2617,20.0,8.44,follow,0
951,3,STR,1,2134.5,-1834.0,99.9,0.989,0.000,0.095,0.0965,2.9726,35.0,7.47,follow,0
951,4,BLZ,1,2241.3,-1803.9,88.4,0.962,0.000,0.058,0.0523,3.2796,3765.0,9.05,follow,0
951,5,CIR,1,2241.1,-1839.7,88.4,0.962,0.000,-0.118,-0.1062,2.9948,3765.0,8.85,follow,0
951,6,NIT,1,2321.3,-1804.0,88.4,0.962,0.000,-0.009,-0.0077,3.2519,3725.0,9.00,follow,0
951,7,THR,1,2294.5,-1834.0,99.8,0.989,0.000,0.188,0.1910,2.9624,3740.0,6.19,follow,0
951,8,GSK,1,2401.3,-1804.8,88.4,0.962,0.000,0.074,0.0662,3.2810,3685.0,8.83,follow,0
951,9,DFT,1,2401.2,-1840.5,88.4,0.962,0.000,-0.096,-0.0864,2.9950,3685.0,9.02,follow,0
954,0,VOR,1,2047.5,-1800.5,50.3,0.990,0.000,0.000,0.0161,3.2836,75.0,8.92,follow,0
954,1,APX,1,2041.5,-1829.9,87.2,0.990,0.000,0.084,0.0589,2.9960,80.0,6.17,follow,0
954,2,SEN,1,2157.9,-1803.6,89.5,0.964,0.000,0.116,0.1055,3.2633,20.0,8.49,follow,0
954,3,STR,1,2130.9,-1833.4,101.0,0.990,0.000,0.074,0.0758,2.9740,35.0,7.08,follow,0
954,4,BLZ,1,2238.2,-1804.3,89.5,0.964,0.000,0.094,0.0851,3.2810,3765.0,8.97,follow,0
954,5,CIR,1,2237.9,-1839.2,89.5,0.964,0.000,-0.151,-0.1374,2.9926,3765.0,8.78,follow,0
954,6,NIT,1,2318.1,-1804.4,89.5,0.964,0.000,0.031,0.0277,3.2521,3725.0,8.97,follow,0
954,7,THR,1,2290.9,-1833.3,101.0,0.990,0.000,0.167,0.1722,2.9656,3740.0,5.66,follow,0
954,8,GSK,1,2398.1,-1805.2,89.5,0.964,0.000,0.108,0.0984,3.2826,3685.0,8.76,follow,0
954,9,DFT,1,2398.0,-1840.0,89.5,0.964,0.000,-0.130,-0.1181,2.9931,3685.0,8.94,follow,0
957,0,VOR,1,2045.8,-1800.5,44.6,0.990,0.000,0.000,0.0106,3.2836,80.0,8.71,follow,0
957,1,APX,1,2038.4,-1829.6,88.5,0.990,0.000,0.061,0.0444,2.9970,80.0,6.30,follow,0
957,2,SEN,1,2154.8,-1804.0,90.6,0.965,0.000,-0.023,-0.0208,3.2640,25.0,8.01,follow,0
957,3,STR,1,2127.4,-1832.8,102.1,0.990,0.000,0.055,0.0566,2.9752,35.0,7.15,follow,0
957,4,BLZ,1,2235.0,-1804.8,90.6,0.965,0.000,-0.019,0.0010,3.2822,3770.0,8.81,follow,0
957,5,CIR,1,2234.8,-1838.8,90.6,0.965,0.000,-0.048,-0.0529,2.9904,3770.0,8.56,follow,0
957,6,NIT,1,2314.9,-1804.7,90.6,0.965,0.000,0.018,0.0169,3.2529,3730.0,8.83,follow,0
957,7,THR,1,2287.4,-1832.7,102.1,0.990,0.000,0.147,0.1523,2.9684,3740.0,5.69,follow,0
957,8,GSK,1,2395.0,-1805.7,90.6,0.965,0.000,0.002,0.0146,3.2841,3690.0,8.56,follow,0
957,9,DFT,1,2394.9,-1839.5,90.6,0.965,0.000,-0.021,-0.0334,2.9912,3690.0,8.76,follow,0
960,0,VOR,1,2044.3,-1800.7,41.7,0.991,0.000,0.000,0.0051,3.2836,80.0,8.52,follow,0
960,1,APX,1,2035.3,-1829.3,90.2,0.991,0.000,0.095,0.0826,2.9981,85.0,6.15,follow,0
960,2,SEN,1,2151.6,-1804.4,91.7,0.966,0.000,-0.056,-0.0519,3.2633,25.0,7.70,follow,0
960,3,STR,1,2123.8,-1832.2,103.3,0.991,0.000,0.089,0.0935,2.9766,40.0,6.64,follow,0
960,4,BLZ,1,2231.8,-1805.2,91.7,0.966,0.000,-0.010,-0.0091,3.2819,3770.0,8.39,follow,0
960,5,CIR,1,2231.6,-1838.3,91.7,0.966,0.000,-0.053,-0.0493,2.9897,3770.0,8.14,follow,0
960,6,NIT,1,2311.7,-1805.1,91.7,0.966,0.000,0.032,0.0295,3.2533,3730.0,8.47,follow,0
960,7,THR,1,2283.8,-1832.1,103.3,0.991,0.000,0.156,0.1638,2.9712,3745.0,5.19,follow,0
960,8,GSK,1,2391.8,-1806.1,91.7,0.966,0.000,0.008,0.0078,3.2841,3690.0,8.13,follow,0
960,9,DFT,1,2391.7,-1839.1,91.7,0.966,0.000,-0.028,-0.0265,2.9909,3690.0,8.34,follow,0
963,0,VOR,1,2042.9,-1800.8,41.9,0.991,0.000,0.000,0.0007,3.2836,80.0,8.36,follow,0
963,1,APX,1,2032.1,-1828.8,91.5,0.991,0.000,0.076,0.0706,2.9994,85.0,5.72,follow,0
963,2,SEN,1,2148.4,-1804.8,92.8,0.968,0.000,-0.038,-0.0358,3.2625,25.0,7.72,follow,0
963,3,STR,1,2120.2,-1831.6,104.4,0.991,0.000,0.076,0.0800,2.9781,40.0,6.35,follow,0
963,4,BLZ,1,2228.6,-1805.7,92.8,0.968,0.000,0.024,0.0224,3.2821,3770.0,8.27,follow,0
963,5,CIR,1,2228.4,-1837.8,92.8,0.968,0.000,-0.079,-0.0745,2.9885,3770.0,8.02,follow,0
963,6,NIT,1,2308.5,-1805.4,92.8,0.968,0.000,0.066,0.0625,3.2541,3730.0,8.40,follow,0
963,7,THR,1,2280.2,-1831.5,104.4,0.991,0.000,0.142,0.1508,2.9740,3745.0,4.76,follow,0
963,8,GSK,1,2388.6,-1806.6,92.8,0.968,0.000,0.037,0.0344,3.2845,3690.0,8.02,follow,0
963,9,DFT,1,2388.4,-1838.6,92.8,0.968,0.000,-0.060,-0.0562,2.9901,3690.0,8.22,follow,0
966,0,VOR,1,2041.4,-1801.1,43.0,0.992,0.000,0.000,0.0007,3.2837,80.0,8.25,follow,0
966,1,APX,1,2028.9,-1828.4,92.6,0.992,0.000,0.058,0.0545,3.0004,85.0,5.72,follow,0
966,2,SEN,1,2145.1,-1805.2,93.9,0.969,0.000,-0.075,-0.0713,3.2615,30.0,7.32,follow,0
966,3,STR,1,2116.6,-1831.0,105.5,0.992,0.000,0.053,0.0572,2.9793,45.0,6.49,follow,0
966,4,BLZ,1,2225.3,-1806.1,93.9,0.969,0.000,0.079,0.0754,3.2831,3775.0,8.18,follow,0
966,5,CIR,1,2225.1,-1837.3,93.9,0.969,0.000,0.010,0.0091,2.9874,3775.0,7.87,follow,0
966,6,NIT,1,2305.2,-1805.8,93.9,0.969,0.000,0.107,0.1021,3.2558,3735.0,8.33,follow,0
966,7,THR,1,2276.6,-1830.8,105.5,0.992,0.000,0.118,0.1270,2.9764,3745.0,5.02,follow,0
966,8,GSK,1,2385.3,-1807.1,93.9,0.969,0.000,-0.055,-0.0483,3.2849,3695.0,7.89,follow,0
966,9,DFT,1,2385.2,-1838.1,93.9,0.969,0.000,-0.114,-0.1084,2.9886,3695.0,8.10,follow,0
969,0,VOR,1,2039.9,-1801.3,44.2,0.992,0.000,0.000,0.0007,3.2837,80.0,8.21,follow,0
969,1,APX,1,2025.6,-1827.9,93.7,0.992,0.000,0.096,0.0915,3.0015,90.0,5.62,follow,0
969,2,SEN,1,2141.8,-1805.6,95.0,0.970,0.000,-0.062,-0.0601,3.2603,30.0,6.97,follow,0
969,3,STR,1,2112.9,-1830.4,106.7,0.992,0.000,0.091,0.0989,2.9811,45.0,5.80,follow,0
969,4,BLZ,1,2222.0,-1806.6,95.0,0.970,0.000,-0.088,-0.0848,3.2816,3775.0,7.70,follow,0
969,5,CIR,1,2221.8,-1836.8,95.0,0.970,0.000,0.054,0.0519,2.9884,3775.0,7.38,follow,0
969,6,NIT,1,2301.9,-1806.2,95.0,0.970,0.000,0.121,0.1171,3.2577,3735.0,7.91,follow,0
